#Organism/Name	TaxID	BioProject Accession	BioProject ID	Group	SubGroup	Size (Mb)	GC%	Assembly Accession	Replicons	WGS	Scaffolds	Genes	Proteins	Release Date	Modify Date	Status	Center	BioSample Accession
Saccharomyces kudriavzevii IFO 1802	226230	PRJNA1442	1442	Fungi	Ascomycetes	11.1891	39.8	GCA_000167075.2	-	AACI03	2054	3764	3764	22/5/2003	6/8/2014	Scaffold	Washington University School of Medicine	SAMN02953592
Encephalitozoon cuniculi EC3	989655	PRJNA63207	63207	Fungi	Other Fungi	2.2647	46.8	GCA_000221245.2	-	AEWR01	60	-	-	22/7/2011	11/8/2014	Contig	Broad Institute	SAMN02981314
Saccharomyces paradoxus NRRL Y-17217	226125	PRJNA1440	1440	Fungi	Ascomycetes	11.8726	38.7	GCA_000166955.1	-	AABY01	832	-	-	28/3/2003	6/8/2014	Contig	Broad Institute	SAMN02953584
Coccidioides posadasii RMSCC 2133	469470	PRJNA17763	17763	Fungi	Ascomycetes	27.9191	47	GCA_000150185.1	-	ABFM01	55	-	-	8/11/2007	13/7/2015	Scaffold	Broad Institute	SAMN02953696
Talaromyces marneffei PM1	1077442	PRJNA251717	251717	Fungi	Ascomycetes	28.3373	46.7	GCA_000750115.1	-	JPOX01	216	10051	13044	8/9/2014	8/9/2014	Scaffold	Texas A&M University	SAMN02191664
Blumeria graminis f. sp. tritici 94202	1306135	PRJNA193396	193396	Fungi	Ascomycetes	71.2844	43.3	GCA_000417865.1	-	ASJK01	91192	-	-	1/7/2013	11/8/2014	Scaffold	University of Zurich	SAMN02981532
Pleurotus ostreatus PC15	1137138	PRJNA81933	81933	Fungi	Basidiomycetes	34.3427	50.9	GCA_000697685.1	-	AYUK01	12	12460	12296	3/6/2014	2/7/2014	Scaffold	JGI	SAMN02746102
Puccinia triticina 1-1 BBBD Race 1	630390	PRJNA36323	36323	Fungi	Basidiomycetes	135.344	36.8	GCA_000151525.2	-	ADAS02	14818	15668	15685	18/11/2009	6/6/2016	Scaffold	Broad Institute	SAMN02981248
Metarhizium anisopliae BRIP 53293	1291518	PRJNA188933	188933	Fungi	Ascomycetes	38.6725	51.4	GCA_000426965.1	-	APNB01	577	11415	11415	12/7/2013	18/3/2015	Scaffold	"EH Graham Centre for Agricultural Innovation, School of Agricultural and Wine Sciences, Charles Sturt University"	SAMN02981521
Penicillium paneum FM227	1439348	PRJEB5117	238634	Fungi	Ascomycetes	26.5793	49	GCA_000577715.1	-	CBXN01	224	-	-	18/2/2014	30/9/2015	Scaffold	"Laboratoire des Interactions Plantes Micro-Organismes, INRA, France"	SAMEA3138936
Colletotrichum nymphaeae SA-01	1460502	PRJNA237763	237763	Fungi	Ascomycetes	49.9563	53.8	GCA_001563115.1	-	JEMN01	1884	14404	14404	17/2/2016	17/2/2016	Scaffold	Universidad de Salamanca	SAMN02639527
Cryptococcus gattii EJB2	1296103	PRJNA191325	191325	Fungi	Basidiomycetes	17.671	47.9	GCA_000835745.1	-	ATAL01	282	6908	6763	10/2/2015	17/2/2015	Scaffold	Broad Institute	SAMN01932840
Cryptococcus gattii VGII CBS 10090	1296101	PRJNA191323	191323	Fungi	Basidiomycetes	17.4787	47.8	GCA_000835765.1	-	AVEY01	24	6632	6485	10/2/2015	17/2/2015	Scaffold	Broad Institute	SAMN01932838
Pyrrhoderma noxium OVT-YTM/97	1417759	PRJNA226629	226629	Fungi	Basidiomycetes	31.2593	41.6	GCA_000507345.1	-	AYOR01	1434	-	-	13/12/2013	4/8/2014	Contig	The Chinese University of Hong Kong	SAMN02393366
Blumeria hordei A6	1283758	PRJNA186717	186717	Fungi	Ascomycetes	47.465	43.8	GCA_000401675.1	-	AOLT01	21305	-	-	24/5/2013	4/8/2014	Contig	Max Planck Institute for Plant Breeding Research	SAMN01888387
Parastagonospora avenae f. sp. avenae	215456	PRJNA476481	476481	Fungi	Ascomycetes	39.8714	48.3	GCA_003501935.1	-	QVXB01	5767	-	-	7/9/2018	7/9/2018	Scaffold	"Centre for Crop & Disease Management, Curtin University"	SAMN09435544
Cryptococcus gattii VGII 99/473	1296104	PRJNA191326	191326	Fungi	Basidiomycetes	17.4036	47.8	GCA_000836455.1	-	ASCP01	105	6646	6488	10/2/2015	26/2/2015	Scaffold	Broad Institute	SAMN01932841
[Cryptococcus] albidus var. albidus	1231661	PRJNA291988	291988	Fungi	Basidiomycetes	24.8072	52.7	GCA_001444555.1	-	LKPZ01	834	-	-	17/11/2015	26/7/2016	Contig	Columbia University	SAMN03956186
Rhizopus microsporus var. rhizopodiformis	90259	PRJNA526061	526061	Fungi	Other Fungi	27.74	37.4	GCA_006680115.1	-	SMRR01	115	-	-	5/7/2019	5/7/2019	Contig	TGen-North	SAMN11086636
Trichosporon asahii var. asahii CBS 8904	1220162	PRJNA172216	172216	Fungi	Basidiomycetes	25.2996	59.3607	GCA_000299215.2	mitochondrion MT:JH925097.1	AMBO01	194	9083	8528	24/9/2012	11/8/2014	Scaffold	"Beijing Military Command General Hospital of PLA, China"	SAMN02981446
Saccharomyces cerevisiae x Saccharomyces kudriavzevii VIN7	1095631	PRJNA73971	73971	Fungi	Ascomycetes	23.3715	39	GCA_000326105.1	plasmid Sc2uM:AGVY01000419.1	AGVY01	419	10728	9143	23/12/2011	11/8/2014	Contig	The Australian Wine Research Institute	SAMN02981388
Tolypocladium inflatum NRRL8044	1086729	PRJNA73163	73163	Fungi	Ascomycetes	30.2177	58	GCA_000421905.1	-	AOHE01	194	-	-	10/7/2013	11/8/2014	Contig	Oregon State University	SAMN02981502
Pyrenophora teres f. teres 0-1	861557	PRJNA392275	392275	Fungi	Ascomycetes	46.5121	46.618	GCA_006112615.1	chromosome 1:CM016795.1; chromosome 2:CM016796.1; chromosome 3:CM016797.1; chromosome 4:CM016798.1; chromosome 5:CM016799.1; chromosome 6:CM016800.1; chromosome 7:CM016801.1; chromosome 8:CM016802.1; chromosome 9:CM016803.1; chromosome 10:CM016804.1; chromosome 11:CM016805.1; chromosome 12:CM016806.1	NPOS01	55	-	-	17/5/2019	6/6/2019	Chromosome	NDSU	SAMN07291684
Puccinia triticina Race 77	1435980	PRJNA231547	231547	Fungi	Basidiomycetes	99.5919	-	GCA_001707215.1	-	AZRO01	37447	-	-	17/8/2016	17/8/2016	Contig	National Research Centre on Plant Biotechnology	SAMN02444500
Agaricus bisporus var. burnettii JB137-S8	597362	PRJNA61007	61007	Fungi	Basidiomycetes	32.6144	46.7	GCA_000300555.1	-	AEOL01	2016	11459	11278	1/10/2012	4/8/2014	Scaffold	JGI	SAMN00188834
Blumeria graminis f. sp. tritici JIW2	1306134	PRJNA193393	193393	Fungi	Ascomycetes	65.2373	42.9	GCA_000417025.1	-	ASJL01	84806	-	-	1/7/2013	11/8/2014	Scaffold	University of Zurich	SAMN02981533
Saccharomyces pastorianus CBS 1503	1429090	PRJNA522928	522928	Fungi	Ascomycetes	19.9188	22.4	GCA_013183815.1	-	DUYI01	30222	-	-	28/5/2020	28/5/2020	Scaffold	University of Wisconsin-Madison	SAMD00035484
Histoplasma capsulatum H143	544712	PRJNA29161	29161	Fungi	Ascomycetes	38.9617	42.1	GCA_000151035.1	-	ABRK01	49	9792	9547	1/6/2009	27/5/2022	Scaffold	Broad Institute	SAMN02953731
Coccidioides posadasii RMSCC 3700	469471	PRJNA17781	17781	Fungi	Ascomycetes	25.4862	48	GCA_000150215.1	-	ABFN01	243	-	-	16/11/2007	13/7/2015	Scaffold	Broad Institute	SAMN02953697
Saccharomyces kudriavzevii IFO1803	1163648	PRJEB48264	905309	Fungi	Ascomycetes	11.7549	38.8	GCA_918257225.1	-	CAKJYH01	20	-	-	25/11/2022	26/11/2022	Scaffold	University of Oslo	SAMN00829195
Cryptococcus neoformans var. grubii	178876	PRJNA517966	517966	Fungi	Basidiomycetes	19.2319	48.2014	GCA_010233735.1	chromosome 1:CP048087.1; chromosome 2:CP048088.1; chromosome (3;11):CP048100.1; chromosome 4:CP048090.1; chromosome 5:CP048091.1; chromosome 6:CP048092.1; chromosome 7:CP048093.1; chromosome 8:CP048094.1; chromosome 9:CP048095.1; chromosome 10:CP048096.1; chromosome (11;3):CP048089.1; chromosome 12:CP048097.1; chromosome 13:CP048098.1; chromosome 14:CP048099.1; mitochondrion MT:CP048101.1	-	15	-	-	6/2/2020	6/2/2020	Complete Genome	Broad Institute	SAMN10848832
Saccharomyces bayanus NBRC1948	1387711	PRJNA522928	522928	Fungi	Ascomycetes	11.0229	39.8	GCA_013180125.1	-	DUXM01	833	-	-	28/5/2020	28/5/2020	Scaffold	University of Wisconsin-Madison	SAMD00035494
Candida albicans CHN1	1182532	PRJNA692229	692229	Fungi	Ascomycetes	14.7879	33.6204	GCA_017309835.1	chromosome 1:CM029687.1; chromosome 2:CM029688.1; chromosome 3:CM029689.1; chromosome 4:CM029690.1; chromosome 5:CM029691.1; chromosome 6:CM029692.1	JAFFGX01	23	-	-	2/3/2021	10/3/2021	Chromosome	University of Michigan	SAMN17317142
Candida albicans WO-1	294748	PRJNA16373	16373	Fungi	Ascomycetes	14.473	33.506	GCA_000149445.2	chromosome 3:CM000310.1; chromosome 5:CM000311.1; chromosome 6:CM000312.1; chromosome 7:CM000313.1; chromosome R:CM000309.1	AAFO01	17	6101	5752	28/3/2006	6/8/2014	Chromosome	Broad Institute	SAMN02953609
Saccharomyces kudriavzevii ZP591	1165456	PRJEB48264	905309	Fungi	Ascomycetes	11.8485	38.8	GCA_918268175.1	-	CAKJYP01	30	-	-	25/11/2022	26/11/2022	Scaffold	University of Oslo	SAMN00829603
Coccidioides posadasii RMSCC 1037	490065	PRJNA17791	17791	Fungi	Ascomycetes	26.6594	46.8	GCA_000150555.1	-	ABIS01	635	-	-	28/1/2008	13/7/2015	Scaffold	Broad Institute	SAMN02953712
Yarrowia lipolytica PO1f	1445506	PRJNA233955	233955	Fungi	Ascomycetes	20.6238	49.0096	GCA_000590845.2	chromosome A:CM002778.1; chromosome B:CM002779.1; chromosome C:CM002780.1; chromosome D:CM002781.1; chromosome E:CM002782.1; chromosome F:CM002783.1	JAFI02	6	-	-	13/3/2014	3/6/2014	Chromosome	University of Texas at Austin	SAMN02731087
Histoplasma capsulatum var. capsulatum Tmu	1226784	PRJNA173806	173806	Fungi	Ascomycetes	46.124	39.4	GCA_000313325.1	-	AMXR01	10513	-	-	19/11/2012	11/8/2014	Contig	Taipei Medical University	SAMN02981464
Talaromyces marneffei ATCC 18224	441960	PRJNA19555	19555	Fungi	Ascomycetes	28.6439	46.7	GCA_000001985.1	-	ABAR01	452	10138	10638	16/5/2007	24/2/2015	Scaffold	J. Craig Venter Institute	SAMN02953685
Puccinia striiformis	27350	PRJNA513913	513913	Fungi	Basidiomycetes	144.837	44.2	GCA_004194325.1	-	SBIN01	1254	-	-	11/2/2019	11/2/2019	Scaffold	Washington State University	SAMN10716073
Fusarium virguliforme Mont-1	994087	PRJNA63281	63281	Fungi	Ascomycetes	50.4488	49.4	GCA_000585705.1	-	AEYB01	3098	-	-	6/3/2014	11/8/2014	Contig	Iowa State University	SAMN02981315
Rhizopus microsporus var. microsporus	86635	PRJNA330886	330886	Fungi	Other Fungi	24.9508	37.4	GCA_002083745.1	-	MCGZ01	560	11554	11496	7/4/2017	12/4/2017	Scaffold	DOE Joint Genome Institute	SAMN05428991
Penicillium oxalicum 114-2	933388	PRJNA60877	60877	Fungi	Ascomycetes	30.1774	50.6	GCA_000346795.1	-	AGIH01	9	10013	9979	15/3/2013	11/8/2014	Scaffold	"State Key Laboratory of Microbial Technology, Shandong University"	SAMN02981374
Cryptococcus gattii VGII LA55	1296106	PRJNA191328	191328	Fungi	Basidiomycetes	17.36	47.8	GCA_000836315.1	-	AZGW01	134	6646	6497	10/2/2015	17/2/2015	Scaffold	Broad Institute	SAMN01932843
Cryptococcus gattii VGII CBS 7750	1385412	PRJEB4173	224749	Fungi	Basidiomycetes	17.4793	47.7	GCA_000499585.1	-	CBUI01	26	-	-	25/10/2013	30/1/2015	Scaffold	"Centre for Genomic Regulation, Barcelona"	SAMEA3138821
Penicillium oxalicum JU-A10-T	933390	PRJNA60881	60881	Fungi	Ascomycetes	30.6855	50.6	GCA_000383025.1	-	AGII01	24	-	-	10/4/2013	11/8/2014	Scaffold	"State Key Laboratory of Microbial Technology, Shandong University"	SAMN02981375
Saccharomyces sp. EDRL	1343043	PRJNA207020	207020	Fungi	Ascomycetes	11.4695	38.2	GCA_000442675.2	-	ATCS02	74	-	-	1/8/2013	2/2/2016	Contig	Institute of Microbial Technology	SAMN02438264
Aspergillus parasiticus SU-1	1403190	PRJNA219623	219623	Fungi	Ascomycetes	39.466	48.1	GCA_000956085.1	-	JZEE01	753	8645	8645	18/3/2015	18/3/2015	Contig	JCVI	SAMN03255772
Penicillium expansum T01	1407458	PRJNA222879	222879	Fungi	Ascomycetes	33.0326	47.2	GCA_001008385.1	-	AYHP01	527	-	-	15/5/2015	15/5/2015	Contig	"Institute of Botany, Chinese Academy of Sciences, Beijing, China"	SAMN02385220
Mortierella alpina ATCC 32222	685557	PRJNA41211	41211	Fungi	Other Fungi	38.0421	51.8	GCA_000240685.2	-	ADAG01	1099	-	-	29/12/2011	11/8/2014	Contig	"School of Food Science and Technology, Jiangnan University, P.R. China"	SAMN02981246
Pyrenophora teres	53485	PRJNA721006	721006	Fungi	Ascomycetes	35.129	48.5	GCA_020027095.1	-	JAHAMI01	92	-	-	17/9/2021	17/9/2021	Contig	College of Agronomy	SAMN18688693
Bipolaris maydis C5	701091	PRJNA42739	42739	Fungi	Ascomycetes	36.4567	49.8	GCA_000338975.1	-	AIDY01	68	13456	13316	8/2/2013	4/8/2014	Scaffold	JGI	SAMN00006316
Coccidioides posadasii CPA 0066	490069	PRJNA17797	17797	Fungi	Ascomycetes	27.7909	46.3	GCA_000150645.1	-	ABIW01	475	-	-	6/2/2008	13/7/2015	Scaffold	Broad Institute	SAMN02953715
Coccidioides posadasii CPA 0020	490068	PRJNA17795	17795	Fungi	Ascomycetes	27.3473	46.8	GCA_000150615.1	-	ABIV01	624	-	-	28/1/2008	13/7/2015	Scaffold	Broad Institute	SAMN02953714
Debaryomyces hansenii var. hansenii MTCC 234	1118155	PRJNA77881	77881	Fungi	Ascomycetes	11.4623	35.4	GCA_000239015.2	-	AHBE01	541	-	-	20/12/2011	11/8/2014	Contig	"Institute of Microbial Technology,Chandigarh,INDIA"	SAMN02981392
Fusarium oxysporum f. sp. lycopersici 4287	426428	PRJNA450629	450629	Fungi	Ascomycetes	53.919	47.6858	GCA_003315725.1	chromosome 1:CM010335.1; chromosome 2:CM010336.1; chromosome 4:CM010337.1; chromosome 5:CM010338.1; chromosome 7:CM010339.1; chromosome 8:CM010340.1; chromosome 9:CM010341.1; chromosome 10:CM010342.1; chromosome 11:CM010343.1; chromosome 12:CM010344.1; chromosome 13:CM010345.1; mitochondrion MT:CM010346.1	QESU01	499	-	-	11/7/2018	17/7/2018	Chromosome	University of Massachusetts Amherts	SAMN08942773
Mortierella alpina B6842	1357686	PRJNA211911	211911	Fungi	Other Fungi	39.5299	50.4	GCA_000507065.1	-	AZCI01	1183	-	-	12/12/2013	4/8/2014	Contig	IGS	SAMN02370960
Penicillium expansum NRRL 62431	1208580	PRJNA170336	170336	Fungi	Ascomycetes	31.5475	48.5	GCA_000584915.1	-	ALJY01	4775	-	-	3/3/2014	4/8/2014	Contig	Murdoch University	SAMN01091924
Spraguea lophii 42_110	1358809	PRJNA73605	73605	Fungi	Other Fungi	4.98088	23.4	GCA_000430065.1	-	ATCN01	1392	2596	2499	16/7/2013	12/9/2013	Contig	University of Exeter	SAMN02141961
Pyricularia grisea W97-11	1264588	PRJNA181181	181181	Fungi	Ascomycetes	47.5896	48.7	GCA_002871045.1	-	ANKU01	113	-	-	8/1/2018	10/1/2018	Scaffold	Seoul National University	SAMN02820314
Hanseniaspora uvarum DSM 2768	1246595	PRJNA178141	178141	Fungi	Ascomycetes	9.50366	32.6	GCA_000968475.1	-	APLS01	335	3280	3043	2/4/2015	1/11/2017	Contig	University of Osnabrück	SAMN01885404
Penicillium oxalicum YT02	858480	PRJNA50009	50009	Fungi	Ascomycetes	31.252	49.8	GCA_002072455.1	-	JARG01	52	-	-	24/3/2017	4/6/2020	Scaffold	University of Oklahoma	SAMN03276233
Aspergillus luchuensis IFO 4308	1033177	PRJDA66971	66971	Fungi	Ascomycetes	37.1132	48.981	GCA_000239835.2	mitochondrion MT:AP012272.1	BACL01	1163	11488	11491	27/10/2011	16/9/2015	Scaffold	"University of Kyushu, Department of Bioscience and Biotechnology"	SAMD00036556
Clonostachys rosea f. rosea IK726	1349383	PRJEB26874	507573	Fungi	Ascomycetes	70.7314	48.6	GCA_902827195.2	-	CADEHS02	761	22181	21142	11/4/2020	1/11/2021	Scaffold	SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES	SAMEA4706886
Pyricularia grisea W98-20	1266764	PRJNA183083	183083	Fungi	Ascomycetes	37.7967	49.7	GCA_002866905.1	-	ANOW01	8826	-	-	8/1/2018	8/1/2018	Contig	Seoul National University	SAMN07818931
Brettanomyces bruxellensis AWRI1499	1124627	PRJNA78661	78661	Fungi	Ascomycetes	12.6765	39.9	GCA_000259595.1	-	AHIQ01	324	4966	4861	27/4/2012	4/8/2014	Contig	The Australian Wine Research Institute	SAMN02261473
Lentinula edodes 135A	1323751	PRJNA197318	197318	Fungi	Basidiomycetes	36.687	46	GCA_002195965.1	-	ASZD01	2997	-	-	15/6/2017	15/6/2017	Scaffold	"Institute of Edible Fungi, Shanghai Academy of Agricultural Sciences, Shanghai, P. R. China"	SAMN02046290
Coccidioides posadasii RMSCC 1038	490066	PRJNA17785	17785	Fungi	Ascomycetes	26.1759	47.1	GCA_000150585.1	-	ABIT01	554	-	-	28/1/2008	13/7/2015	Scaffold	Broad Institute	SAMN02953713
Saccharomyces kudriavzevii IFO10990	1163646	PRJNA42347	42347	Fungi	Ascomycetes	10.5207	40.6	GCA_000257105.1	-	AJIE01	1817	-	-	23/3/2012	20/4/2012	Scaffold	University of Colorado Denver Health Sciences Center	SAMN00829193
Saccharomyces kudriavzevii FM1056	1163633	PRJNA42347	42347	Fungi	Ascomycetes	10.0757	42.3	GCA_000256055.1	-	AJHP01	1780	-	-	23/3/2012	20/4/2012	Scaffold	University of Colorado Denver Health Sciences Center	SAMN00829180
Coccidioides posadasii CPA 0001	469472	PRJNA17793	17793	Fungi	Ascomycetes	28.6933	46.1	GCA_000150245.1	-	ABFO01	256	-	-	8/11/2007	13/7/2015	Scaffold	Broad Institute	SAMN02953698
Fusarium oxysporum f. sp. conglutinans	100902	PRJNA644771	644771	Fungi	Ascomycetes	67.9833	48.2043	GCA_014154955.1	chromosome 1:CM024360.1; chromosome 2:CM024361.1; chromosome 3:CM024362.1; chromosome 4:CM024363.1; chromosome 5:CM024364.1; chromosome 6:CM024365.1; chromosome 7:CM024366.1; chromosome 8:CM024367.1; chromosome 9:CM024368.1; chromosome 11:CM024369.1; chromosome 12:CM024370.1; chromosome 13:CM024371.1; chromosome 14:CM024372.1; chromosome 16:CM024373.1; chromosome 18:CM024374.1	JACDXP01	19	17912	17912	11/8/2020	13/8/2020	Chromosome	University of Amsterdam	SAMN15472774
Lentinula edodes 135B	1335646	PRJNA203522	203522	Fungi	Basidiomycetes	37.6382	46	GCA_002195955.1	-	ASZE01	3305	-	-	15/6/2017	15/6/2017	Scaffold	"Institute of Edible Fungi, Shanghai Academy of Agricultural Sciences, Shanghai, P. R. China"	SAMN02169063
Brettanomyces bruxellensis CBS 2499	747657	PRJNA76499	76499	Fungi	Ascomycetes	13.3559	40.3	GCA_000340765.1	-	AHMD01	63	-	-	15/2/2013	4/8/2014	Scaffold	JGI	SAMN00750237
Rhizopus microsporus B9738	1357678	PRJNA211903	211903	Fungi	Other Fungi	75.1334	33.3	GCA_000697275.1	-	JNEJ01	5266	-	-	2/6/2014	2/6/2014	Contig	IGS	SAMN02371020
Aspergillus luchuensis CBS 106.47	1137211	PRJNA207686	207686	Fungi	Ascomycetes	37.453	49.1	GCA_001890685.1	-	MRBP01	100	13784	13503	7/12/2016	12/12/2016	Scaffold	DOE Joint Genome Institute	SAMN00794414
Colletotrichum gloeosporioides 23	1314770	PRJNA196038	196038	Fungi	Ascomycetes	58.8381	52.3	GCA_021432615.1	-	JAJSPE01	119	19360	18947	27/12/2021	21/1/2022	Scaffold	DOE Joint Genome Institute	SAMN02673273
Rhizopus microsporus var. chinensis CCTCC M201021	1271458	PRJNA179339	179339	Fungi	Other Fungi	45.7001	36.9	GCA_000325505.1	-	ANKS01	3431	-	-	18/12/2012	11/8/2014	Contig	Lab of Brewing Microbiology and Applied Enzymology	SAMN02981482
Fusarium oxysporum f. sp. fragariae	100903	PRJNA578477	578477	Fungi	Ascomycetes	51.4801	47.3907	GCA_016166325.2	chromosome 1:CM040485.1; chromosome 2:CM040486.1; chromosome 4:CM040487.1; chromosome 5:CM040488.1; chromosome 7:CM040489.1; chromosome 8:CM040490.1; chromosome 9:CM040491.1; chromosome 10:CM040492.1; chromosome 11:CM040493.1; chromosome 12:CM040494.1; chromosome 13:CM040495.1	WIMV02	29	-	-	21/12/2020	30/3/2022	Chromosome	United States Department of Agriculture	SAMN13063970
Zymoseptoria tritici ST99CH_3D1	1276537	PRJEB20899	416300	Fungi	Ascomycetes	40.6575	52.0152	GCA_900184105.1	chromosome 1:LT854273.1; chromosome 2:LT854274.1; chromosome 3:LT854275.1; chromosome 4:LT854276.1; chromosome 5:LT854277.1; chromosome 6:LT854278.1; chromosome 7:LT854279.1; chromosome 8:LT854280.1; chromosome 9:LT854281.1; chromosome 10:LT854282.1; chromosome 11:LT854283.1; chromosome 12:LT854284.1; chromosome 13:LT854285.1; chromosome 14:LT854286.1; chromosome 15:LT854287.1; chromosome 16:LT854288.1; chromosome 17:LT854289.1; chromosome 18:LT854290.1; chromosome 19:LT854291.1; chromosome 20:LT854292.1; chromosome 21:LT854293.1	-	21	11991	11991	31/10/2017	17/6/2020	Chromosome	"ETH Zurich,"	SAMEA104083539
Trichoderma reesei RUT C-30	1344414	PRJNA207855	207855	Fungi	Ascomycetes	32.6815	53.6	GCA_000513815.1	-	JABP01	177	10048	9849	7/1/2014	4/8/2014	Scaffold	DOE Joint Genome Institute	SAMN02745703
Saccharomyces kudriavzevii IFO10991	1163647	PRJNA42347	42347	Fungi	Ascomycetes	10.4793	40.5	GCA_000257085.1	-	AJIF01	1818	-	-	23/3/2012	20/4/2012	Scaffold	University of Colorado Denver Health Sciences Center	SAMN00829194
Aspergillus terreus ATCC 20542	285217	PRJNA187	187	Fungi	Ascomycetes	0.13852	53.8	GCA_000166915.1	-	AABT01	175	-	-	19/12/2002	6/8/2014	Contig	Microbia	SAMN02953582
Saccharomyces kudriavzevii FM1069	1163632	PRJNA42347	42347	Fungi	Ascomycetes	10.4009	39.8	GCA_000256865.1	-	AJHT01	1806	-	-	23/3/2012	20/4/2012	Scaffold	University of Colorado Denver Health Sciences Center	SAMN00829179
Zymoseptoria tritici ST99CH_3D7	1276538	PRJEB14341	345335	Fungi	Ascomycetes	37.8614	52.2247	GCA_900091695.1	chromosome 1:LT853692.1; chromosome 2:LT853693.1; chromosome 3:LT853694.1; chromosome 4:LT853695.1; chromosome 5:LT853696.1; chromosome 6:LT853697.1; chromosome 7:LT853698.1; chromosome 8:LT853699.1; chromosome 9:LT853700.1; chromosome 10:LT853701.1; chromosome 11:LT853702.1; chromosome 12:LT853703.1; chromosome 13:LT853704.1; chromosome 16:LT853705.1; chromosome 17:LT853706.1; chromosome 19:LT853707.1; chromosome 20:LT853708.1	-	17	11726	11726	12/5/2017	8/8/2017	Chromosome	"ETH Zurich,"	SAMEA4040171
Puccinia striiformis f. sp. tritici PST-130	875184	PRJNA650506	650506	Fungi	Basidiomycetes	85.5462	30.6	GCA_025869495.1	-	JAHLQU01	155	-	-	26/10/2022	26/10/2022	Contig	"University of California, Davis"	SAMN15716205
Mucor circinelloides 1006PhL	1220926	PRJNA172437	172437	Fungi	Other Fungi	36.3485	40.1	GCA_000401635.1	-	AOCY01	470	12410	12227	24/5/2013	4/8/2014	Scaffold	Broad Institute	SAMN00103456
Rhizopus microsporus var rhizopodiformus B7455	1357688	PRJNA211913	211913	Fungi	Other Fungi	48.7298	37.2	GCA_000738565.1	-	JNER01	4658	-	-	5/8/2014	5/8/2014	Contig	IGS	SAMN02370961
Colletotrichum gloeosporioides Cg-14	1237896	PRJNA176412	176412	Fungi	Ascomycetes	53.2099	53.4	GCA_000446055.1	-	AMYD01	4537	16538	16538	13/8/2013	11/8/2014	Contig	"Agricultural Research Organization, the Volcani Center, Bet Dagan 50250, Israel"	SAMN02981466
Colletotrichum fructicola Nara gc5	1213859	PRJNA225509	225509	Fungi	Ascomycetes	59.598	53.1822	GCA_000319635.2	mitochondrion MT:CM022975.1	ANPB02	13	17388	17388	12/12/2012	12/5/2020	Contig	NCBI	SAMN02981487
Aspergillus tubingensis CBS 134.48	767770	PRJNA207690	207690	Fungi	Ascomycetes	35.1461	49.2	GCA_001890745.1	-	LJXU01	33	12592	12319	7/12/2016	7/12/2016	Scaffold	DOE Joint Genome Institute	SAMN00203939
Mucor circinelloides B8987	1274786	PRJNA184880	184880	Fungi	Other Fungi	36.7006	39.5	GCA_000696935.1	-	JNDM01	2210	-	-	2/6/2014	2/6/2014	Contig	IGS	SAMN02351363
Fusarium oxysporum f. sp. lycopersici	59765	PRJNA491600	491600	Fungi	Ascomycetes	57.282	47.8429	GCA_003977725.1	chromosome 1:CM012187.1; chromosome 2:CM012188.1; chromosome 4:CM012189.1; chromosome 5:CM012190.1; chromosome 7:CM012191.1; chromosome 8:CM012192.1; chromosome 9:CM012193.1; chromosome 10:CM012194.1; chromosome 11:CM012195.1; chromosome 14:CM012196.1; mitochondrion MT:CM012197.1	RBXW01	39	-	-	28/12/2018	7/1/2019	Chromosome	University of California at Davis	SAMN10080742
Zymoseptoria tritici ST99CH_1A5	1276529	PRJEB15648	359528	Fungi	Ascomycetes	39.6987	52.2048	GCA_900099495.1	chromosome 1:LT882676.1; chromosome 2:LT882677.1; chromosome 3:LT882678.1; chromosome 4:LT882679.1; chromosome 5:LT882680.1; chromosome 6:LT882681.1; chromosome 7:LT882682.1; chromosome 8:LT882683.1; chromosome 9:LT882684.1; chromosome 10:LT882685.1; chromosome 11:LT882686.1; chromosome 12:LT882687.1; chromosome 13:LT882688.1; chromosome 14:LT882689.1; chromosome 15:LT882690.1; chromosome 16:LT882691.1; chromosome 17:LT882692.1; chromosome 18:LT882693.1; chromosome 19:LT882694.1; chromosome 20:LT882695.1; chromosome 21:LT882696.1	-	21	12072	12072	4/6/2017	8/8/2017	Chromosome	"ETH Zurich,"	SAMEA4489935
